cluster_id,canonical_dish,member_dish,support_count,proposed,accept
564,กุ้งทอด,กุ้งทอด,30,1,1
565,ข้าวตัง,ข้าวตัง,5,1,1
565,ข้าวตัง,ข้าวตังค์,1,1,0
566,สะตอผัดกะปิ,สตอผัดกะปิ,2,1,0
566,สะตอผัดกะปิ,สะตอผัดกะปิ,5,1,1
567,หมึกแดดเดียว,หมึกแดดเดียว,12,1,1
568,ทอดมันปลากราย,ทอดมันปลากราย,105,1,1
569,กุ้ง,กุ้ง,1015,1,1
570,กุ้งทอดอร่อยค่ะ,กุ้งทอดอร่อยค่ะ,2,1,1
571,เนื้อ,เนื้อ,1210,1,1
571,เนื้อ,เนื้ออ,1,1,0
571,เนื้อ,เนื้ออบ,5,1,0
571,เนื้อ,เนื้ออก,1,1,0
571,เนื้อ,เนื้อปู,30,1,0
572,ต้มเลือดหมู,ซุปต้มเลือดหมู,2,1,0
572,ต้มเลือดหมู,ต้มเลือดหมู,94,1,1
573,กุ้งทอดแนะนำให้มาลองอย่างยิ่,กุ้งทอดแนะนำให้มาลองอย่างยิ่,2,1,1
574,กุ้งแพ,กุ้งแพ,13,1,1
575,ข้าวหมูกรอบ,ข้าวหมึกรอบ,2,1,0
575,ข้าวหมูกรอบ,ข้าวหมูกรอบ,41,1,1
575,ข้าวหมูกรอบ,ขาหมูกรอบ,5,1,0
576,ข้าวเฉโป,ข้าวเฉโป,16,1,1
577,เย็นตาโฟกุ้งแพ,เย็นตาโฟกุ้งแพ,4,1,1
578,ลูกชิ้นกุ้ง,ลูกชิ้นกุ้ง,5,1,1
579,หมูสะแต๊ะ,หมูสะแต๊ะ,4,1,1
580,บะหมี่เย็นตาโฟต้มยำ,บะหมี่เย็นตาโฟต้มยำ,2,1,1
581,หมูกรอบ,หมูกรอบ,380,1,1
582,ข้าวหมูแดง,ข้าวหมูแดง,99,1,1
582,ข้าวหมูแดง,จ้าวหมูแดง,1,1,0
582,ข้าวหมูแดง,ข้าวต้มแดง,2,1,0
582,ข้าวหมูแดง,ข้างหมูแดง,1,1,0
582,ข้าวหมูแดง,ข้าวต้มแห้ง,10,1,0
582,ข้าวหมูแดง,หมูแดงย่าง,1,1,0
583,ลูกชิ้นกุ้งทอด,ลูกชิ้นกุ้งทอด,5,1,1
584,รวมหมู,รวมหมู,2,1,1
585,ก๋ยวเตี๋ยวกุ้งแพเครื่องในหมู,ก๋ยวเตี๋ยวกุ้งแพเครื่องในหมู,2,1,1
586,ก๋วยเตี๋ยวกุ้งแพ,ก๋วยเตี๋ยวกุ้งแพ,2,1,1
587,ต้มยำกุ้งแพ,ต้มยำกุ้งแพ,2,1,1
588,กุ้งแพทอด,กุ้งแพทอด,5,1,1
589,เย็นตาโฟยำ,เย็นตาโฟยำ,2,1,1
590,ข้าวผัด,ข้าวผัด,468,1,1
590,ข้าวผัด,ข้างผัด,1,1,0
590,ข้าวผัด,ข้าวผัดฯ,1,1,0
590,ข้าวผัด,ของผัด,1,1,0
590,ข้าวผัด,ผัดกุ้ง,2,1,0
591,ข้าวผัดโอเคอยู่,ข้าวผัดโอเคอยู่,2,1,1
592,หมูแดงผสมหมูกรอบ,หมูแดงผสมหมูกรอบ,2,1,1
593,หมูทอดกระเทียมคือดีมาก,หมูทอดกระเทียมคือดีมาก,2,1,1
594,ข้าวหมูแดงหมูกรอบกุนเชียง,ข้าวหมูแดงหมูกรอบกุนเชียง,2,1,1
595,ก๋วยเตี๋ยวแคะน้ำซุป,ก๋วยเตี๋ยวแคะน้ำซุป,2,1,1
596,ลูกชิ้นปลาลวกจิ้ม,ลูกชิ้นปลาลวกจิ้ม,2,1,1
597,ข้าวต้มหมูสับ,ข้าวต้มหมูสับ,4,1,1
598,ข้าวผัดหมูแดง,ข้าวผัดหมูแดง,3,1,1
598,ข้าวผัดหมูแดง,ข้าวราดหมูแดง,1,1,0
598,ข้าวผัดหมูแดง,ข้าวมันหมูแดง,1,1,0
599,หมูแดง,หมูแดง,122,1,1
600,บะหมี่ต้มยำ,บะหมี่ต้มยำ,10,1,1
601,สปาเก็ตตี้กุ้งซอสเนยมะนาว,สปาเก็ตตี้กุ้งซอสเนยมะนาว,2,1,1
602,แกงเนื้อ,เนื้อแกะ,13,1,0
602,แกงเนื้อ,แกงเนื้อ,30,1,1
602,แกงเนื้อ,เนื้อแดง,1,1,0
602,แกงเนื้อ,เนื้อแห้ง,1,1,0
602,แกงเนื้อ,เนื้อแดด,2,1,0
603,ซุปเปอร์ครีม,ซุปเปอร์ครีม,2,1,1
604,ปลาสลิด,ปลาสลิด,6,1,1
605,แกงเขียวหวาน,แกงเขียวหวาน,102,1,1
606,ยำคอหมูย่าง,ยำคอหมูย่าง,9,1,1
607,แกงป่า,แกงป่า,222,1,1
607,แกงป่า,แกงปลา,1,1,0
607,แกงป่า,ปลาแห้ง,1,1,0
608,ปลาช่อนผัดพริกแกง,ปลาช่อนผัดพริกแกง,15,1,1
608,ปลาช่อนผัดพริกแกง,ปลากรอบผัดพริกแกง,1,1,0
608,ปลาช่อนผัดพริกแกง,ผัดพริกแกงปลากะพง,1,1,0
609,ปลาคัง,ปลาคัง,25,1,1
610,แกงต้มยำปลาคัง,แกงต้มยำปลาคัง,2,1,1
611,ผัดพริกแกงต้มยำปลาคัง,ผัดพริกแกงต้มยำปลาคัง,2,1,1
612,คะน้าหมูกรอบ,คะน้าหมูกรอบ,25,1,1
613,ต้มยำปลาคลัง,ต้มยำปลาคลัง,3,1,1
613,ต้มยำปลาคลัง,ต้มยำปาคัง,1,1,0
614,แขนงหมูกรอบ,แขนงหมูกรอบ,19,1,1
615,หมูแดดเดียว,หมูแดดเดียว,31,1,1
616,ไก่ทอดเกลือ,ไก่ทอดเกลือ,19,1,1
617,หมึกนึ่งมะนาว,หมึกนึ่งมะนาว,41,1,1
618,แกงเผ็ดหมูป่า,แกงเผ็ดหมูป่า,2,1,1
619,ต้มยำปลา,ต้มยำปลา,28,1,1
619,ต้มยำปลา,ต้มยำกุ้งปลา,1,1,0
619,ต้มยำปลา,ต้มยำพุงปลา,2,1,0
620,หมึกผัดไข่เค็มหรือปูผัดผงกะห,หมึกผัดไข่เค็มหรือปูผัดผงกะห,2,1,1
621,ปลาหมึกผัดไข่เค็มหรือปูผัดผงกะห,ปลาหมึกผัดไข่เค็มหรือปูผัดผงกะห,2,1,1
622,ทอดมันปลา,ทอดมันปลา,30,1,1
623,แกงเขียวหวานปลากราย,แกงเขียวหวานปลากราย,8,1,1
624,ชะดแกงส้มไข่เจียว,ชะดแกงส้มไข่เจียว,1,1,1
625,ก้อย,ก้อย,25,1,1
626,ผัดมะเขือยาวผัดปลาเค็ม,ผัดมะเขือยาวผัดปลาเค็ม,2,1,1
627,ผัดถั่วแขกหมูบะเต็ง,ผัดถั่วแขกหมูบะเต็ง,2,1,1
628,กุ้งทอดราดซอสมะขาม,กุ้งทอดราดซอสมะขาม,4,1,1
628,กุ้งทอดราดซอสมะขาม,กุ้งทอดราดซอสมะนาว,1,1,0
629,กระเพาะปลา,กระเพาะปลา,72,1,1
630,วุ้นเส้น,วุ้นเส้น,85,1,1
631,กุ้งผัดพริกเกลือ,ผัดพริกเกลือ,22,1,0
631,กุ้งผัดพริกเกลือ,เนื้อผัดพริก,1,1,0
631,กุ้งผัดพริกเกลือ,ปูผัดพริกเกลือ,1,1,0
631,กุ้งผัดพริกเกลือ,เนื้อปูผัดพริก,4,1,0
631,กุ้งผัดพริกเกลือ,ปูผัดพริกเลือง,1,1,0
631,กุ้งผัดพริกเกลือ,กุ้งผัดพริกเกลือ,32,1,1
631,กุ้งผัดพริกเกลือ,ทอดผัดพริกเกลือ,1,1,0
631,กุ้งผัดพริกเกลือ,ข้าวผัดพริกเกลือ,1,1,0
631,กุ้งผัดพริกเกลือ,กุ้งทอดพริกเกลือ,3,1,0
632,ปลาเต๋าเต้ยนึางบ๊วย,ปลาเต๋าเต้ยนึางบ๊วย,2,1,1
633,ปลาหิมะ,ปลาหมอ,2,1,0
633,ปลาหิมะ,ปลาหิมะ,3,1,1
634,ปูผัดพริก,ปูผัดพริก,10,1,1
634,ปูผัดพริก,ผัดพริก,8,1,0
635,ปลาหม้อไฟ,ปลาหม้อไฟ,3,1,1
636,ถั่วแขกผัดหน่ำเลี๊ยบ,ถั่วแขกผัดหน่ำเลี๊ยบ,2,1,1
637,ปูผัดพริกพริกสด,ปูผัดพริกพริกสด,2,1,1
638,ปลาเก๋าลวกจิ้ม,ปลาเก๋าลวกจิ้ม,3,1,1
639,ปลาเก๋าสามรส,ปลาเก๋าสามรส,5,1,1
640,ปลาหมอทะเลลวกจิ้ม,ปลาหมอทะเลลวกจิ้ม,2,1,1
641,ปลานึ่งกับซีอิ๊ว,ปลานึ่งกับซีอิ๊ว,2,1,1
642,สเต๊กไก่,สเต๊กไก่,4,1,1
642,สเต๊กไก่,ไก่สเต๊ะ,1,1,0
643,ข้าวปลากระพงยำผลไม้,ข้าวปลากระพงยำผลไม้,2,1,1
644,ข้าวหน้าอกไก่ไวกิ้ง,ข้าวหน้าอกไก่ไวกิ้ง,2,1,1
645,ยำทูน่าสลัด,ยำทูน่าสลัด,2,1,1
646,ซุปเห็ด,ซุปเห็ด,32,1,1
647,ตำที่ใส่ปลาร้า,ตำที่ใส่ปลาร้า,2,1,1
648,หมูพวงไถนา,หมูพวงไถนา,1,1,1
649,ปลาทับทิมทอดราดพริก,ปลาทับทิมทอดราดพริก,1,1,1
650,ปลานิลนึ่ง,ปลานิลนึ่ง,1,1,1
651,หมูหมักเบียทอด,หมูหมักเบียทอด,1,1,1
652,อ่อมคาวไก่,อ่อมคาวไก่,1,1,1
653,คางกุ้งทอด,คางกุ้งทอด,3,1,1
654,แจ่วฮ้อนเนื้อน่องลาย,แจ่วฮ้อนเนื้อน่องลาย,1,1,1
655,ส้มตำ,ส้มตำ,562,1,1
656,หมูกะทะ,หมูกะทะ,34,1,1
656,หมูกะทะ,กต.หมู,1,1,0
657,ผัดปวยเล้งน้ำมันหอย,ผัดปวยเล้งน้ำมันหอย,2,1,1
658,แกงหอยขม,แกงหอยขม,9,1,1
659,ตับผัดไฟแดง,ตับผัดไฟแดง,1,1,1
660,ไก่ห่อใบเตย,ไก่ห่อใบเตย,4,1,1
661,ปลาหมึกแดดเดียว,ปลาหมึกแดดเดียว,13,1,1
